V1,V2
chr12_001709.1,0
chr12_001710.1,0
chr12_001711.1,0.148148148148148
chr12_001712.1,0
chr12_001714.1,0
chr12_001716.1,0
chr12_001717.1,0
chr12_001719.1,0
chr12_001727.1,0
chr12_001728.1,0.0178571428571429
chr12_001730.1,0.0833333333333333
chr12_001731.1,0
chr12_001733.1,0
chr12_001743.1,0
chr12_001745.1,0.0277777777777778
chr12_001746.1,0
chr12_001748.1,0
chr12_001749.1,0
chr12_001750.1,0
chr12_001752.1,0
chr12_001764.1,0
chr12_001765.1,0.117647058823529
chr12_001766.1,0
chr12_001770.1,0
chr12_001781.1,0
chr12_001782.1,0
chr12_001783.1,0
chr12_001784.1,0
chr12_001787.1,0.0512820512820513
chr12_001788.1,0
chr12_001796.1,0
chr12_001797.1,0
chr12_001798.1,0
chr12_001801.1,0
chr12_001805.1,0
chr12_001806.1,0
chr12_001808.1,0
chr12_001811.1,0
chr12_001812.1,0
chr12_001815.1,0
chr12_001817.1,0
chr12_001818.1,0
chr12_001819.1,0
chr12_001820.1,0
chr12_001825.1,0
chr12_001855.1,0
chr12_001857.1,0
chr12_001858.1,0.0142857142857143
chr12_001859.1,0
chr12_001860.1,0
chr12_001861.1,0
chr12_001865.1,0
chr12_001878.1,0
chr12_001883.1,0
chr12_001884.1,0.0638297872340425
chr12_001886.1,0
chr12_001887.1,0.0208333333333333
chr12_001890.1,0
chr12_001896.1,0
chr12_001898.1,0
chr12_001899.1,0
chr12_001901.1,0
chr12_001905.1,0
chr12_001906.1,0
chr12_001910.1,0
chr12_001912.1,0.0204081632653061
chr12_001914.1,0
chr12_001922.1,0.040650406504065
chr12_001925.1,0.0566037735849057
chr12_001926.1,0
chr12_001927.1,0
chr12_001938.1,0.0789473684210526
chr12_001945.1,0
chr12_001954.1,0
chr12_001955.1,0
chr12_001958.1,0
chr12_001959.1,0.0769230769230769
chr12_001961.1,0.0714285714285714
chr12_001963.1,0
chr12_001971.1,0
chr12_001972.1,0
chr12_001975.1,0
chr12_001976.1,0
chr12_001977.1,0
chr12_001990.1,0
chr12_001993.1,0
chr12_001994.1,0
chr12_001998.1,0
chr12_002003.1,0
chr12_002004.1,0
chr12_002005.1,0
chr12_002006.1,0
chr12_002007.1,0
chr12_002015.1,0
chr12_002038.1,0
chr12_002039.1,0
chr12_002040.1,0
chr12_002068.1,0
chr12_002070.1,0
chr12_002071.1,0
chr12_002072.1,0.0975609756097561
chr12_002074.1,0
chr12_002075.1,0
chr12_002076.1,0
chr12_002082.1,0.00847457627118644
chr12_002083.1,0
chr12_002085.1,0
chr12_002086.1,0
chr12_002093.1,0
chr12_002142.1,0
chr12_002143.1,0
chr12_002144.1,0
chr12_002145.1,0
chr12_002146.1,0.0112359550561798
chr12_002150.1,0
chr12_002151.1,0.0545454545454545
chr12_002152.1,0
chr12_002545.1,0
chr12_002999.1,0
chr12_003051.1,0
chr12_003053.1,0
chr12_003054.1,0
chr12_003059.1,0
chr12_003060.1,0
chr12_003062.1,0
chr12_003068.1,0
chr12_003069.1,0
chr12_003071.1,0
chr12_003083.1,0.0133333333333333
chr12_003084.1,0.0681818181818182
chr12_003087.1,0
chr12_003088.1,0
chr12_003091.1,0
chr12_003093.1,0
chr12_003099.1,0
chr12_003123.1,0.00961538461538462
chr12_003127.1,0
chr12_003129.1,0
chr12_003132.1,0.2
chr12_003133.1,0
chr12_003144.1,0
chr12_003151.1,0
chr12_003152.1,0
chr12_003154.1,0.0137931034482759
chr12_003156.1,0
chr12_003159.1,0
chr12_003160.1,0
chr12_003161.1,0
chr12_003162.1,0
chr12_003163.1,0
chr12_003164.1,0
chr12_003165.1,0
chr12_003166.1,0.0857142857142857
chr12_003167.1,0.0394736842105263
chr12_003171.1,0.04
chr12_003172.1,0
chr12_003174.1,0
chr12_003175.1,0.111111111111111
chr12_003182.1,0
chr12_003183.1,0.0882352941176471
chr12_003184.1,0.10126582278481
chr12_003192.1,0.0759493670886076
chr12_003198.1,0
chr12_003199.1,0
chr12_003200.1,0
chr12_003221.1,0
chr12_003222.1,0
chr12_003224.1,0
chr12_003228.1,0
chr12_003230.1,0.0454545454545455
chr12_003231.1,0.0119047619047619
chr12_003239.1,0
chr12_003240.1,0
chr12_003241.1,0
chr12_003245.1,0
chr12_003246.1,0
chr12_003251.1,0
chr12_003257.1,0
chr12_003258.1,0
chr12_003259.1,0.05
chr12_003260.1,0
chr12_003269.1,0
chr12_003270.1,0
chr12_003277.1,0
chr12_003287.1,0
chr12_003288.1,0
chr12_003290.1,0
chr12_003298.1,0
chr12_003302.1,0
chr12_003304.1,0
chr12_003308.1,0
chr12_003310.1,0
chr12_003312.1,0
chr12_003314.1,0
chr12_003315.1,0
chr12_003316.1,0
chr12_003318.1,0
chr12_003323.1,0
chr12_003324.1,0
chr12_003331.1,0
chr12_003334.1,0
chr12_003348.1,0
chr12_003354.1,0
chr12_003372.1,0
chr12_003374.1,0
chr12_003382.1,0
chr12_003383.1,0
chr12_003384.1,0.0294117647058824
chr12_003401.1,0
chr12_003405.1,0
chr12_003407.1,0
chr12_003412.1,0
chr12_003413.1,0
chr12_003415.1,0
chr12_003428.1,0
chr12_003437.1,0.0306122448979592
chr12_003438.1,0
chr12_003442.1,0
chr12_003448.1,0
chr12_003449.1,0
chr12_003450.1,0
chr12_003451.1,0
chr12_003452.1,0
chr12_003462.1,0
chr12_003480.1,0
chr12_003486.1,0
chr12_003487.1,0
chr12_003488.1,0
chr12_003507.1,0
chr12_003508.1,0
chr12_003512.1,0
chr12_003516.1,0
chr12_003517.1,0.0128205128205128
chr12_003520.1,0
chr12_003541.1,0
chr12_003545.1,0
chr12_003550.1,0
chr12_003552.1,0.0120481927710843
chr12_003553.1,0.0222222222222222
chr12_003556.1,0.0357142857142857
chr12_003557.1,0
chr12_003558.1,0
chr12_003573.1,0
chr12_003574.1,0
chr12_003578.1,0
chr12_003581.1,0
chr12_003590.1,0
chr12_003591.1,0
chr12_003592.1,0
chr12_003594.1,0
chr12_003595.1,0
chr12_003603.1,0
chr12_003606.1,0
chr12_003610.1,0
chr12_003616.1,0
chr12_003617.1,0
chr12_003618.1,0
chr12_003621.1,0
chr12_003622.1,0
chr12_003632.1,0
chr12_003633.1,0
chr12_003647.1,0
chr12_003649.1,0
chr12_003652.1,0
chr12_003658.1,0
chr12_003669.1,0
chr12_003687.1,0
chr12_003691.1,0
chr12_003710.1,0.222222222222222
chr12_003717.1,0
chr12_003748.1,0
chr12_003749.1,0
chr12_003754.1,0
chr12_003762.1,0.229508196721311
chr12_003764.1,0.0975609756097561
chr12_003798.1,0
chr12_003800.1,0
chr12_003812.1,0
chr12_003815.1,0
chr12_003826.1,0.119402985074627
chr12_003829.1,0
chr12_003844.1,0.01
chr12_003845.1,0
chr12_003859.1,0
chr12_003860.1,0
chr12_003867.1,0
chr12_003868.1,0
chr12_003882.1,0
chr12_003885.1,0
chr12_003889.1,0
chr12_003890.1,0
chr12_003895.1,0
chr12_003908.1,0
chr12_003922.1,0
chr12_003938.1,0
chr12_003948.1,0
chr12_003965.1,0.0163934426229508
chr12_003968.1,0
chr12_003969.1,0
chr12_003973.1,0
chr12_003991.1,0
chr12_003992.1,0
chr12_004002.1,0
chr12_004013.1,0
chr12_004047.1,0
chr12_004053.1,0
chr12_004059.1,0
chr12_004072.1,0
chr12_004081.1,0
chr12_004084.1,0.119402985074627
chr12_004111.1,0
chr12_004126.1,0
chr12_004145.1,0
chr12_004153.1,0
chr12_004171.1,0
chr12_004189.1,0
chr12_004190.1,0
chr12_004199.1,0
chr12_004200.1,0
chr12_004206.1,0.00970873786407767
chr12_004226.1,0.0169491525423729
chr12_004244.1,0
chr12_004266.1,0
chr12_004267.1,0
chr12_004278.1,0
chr12_004305.1,0
chr12_004310.1,0
chr12_004315.1,0.037037037037037
chr12_004382.1,0.0297029702970297
chr12_004385.1,0
chr12_004389.1,0
chr12_004400.1,0
chr12_004405.1,0
chr12_004408.1,0
chr12_004418.1,0
chr12_004421.1,0
chr12_004433.1,0
chr12_004455.1,0
chr12_004457.1,0
chr12_004459.1,0
chr12_004464.1,0
chr12_004469.1,0
chr12_004471.1,0
chr12_004487.1,0
chr12_004490.1,0
chr12_004500.1,0
chr12_004510.1,0
chr12_004511.1,0
chr12_004519.1,0
chr12_004523.1,0
chr12_004576.1,0
chr12_004577.1,0
chr12_004592.1,0
chr12_004593.1,0
chr12_004598.1,0
chr12_004614.1,0
chr12_004618.1,0
chr12_004631.1,0
chr12_004639.1,0
chr12_004641.1,0
chr12_004652.1,0
chr12_004660.1,0
chr12_004662.1,0
chr12_004674.1,0
chr12_004687.1,0
chr12_004701.1,0
chr12_004702.1,0.111111111111111
chr12_004706.1,0
chr12_004707.1,0
chr12_004711.1,0
chr12_004717.1,0.0612244897959184
chr12_004719.1,0.0202020202020202
chr12_004720.1,0.0263157894736842
chr12_004731.1,0
chr12_004737.1,0
chr12_004741.1,0
chr12_004744.1,0
chr12_004745.1,0.024390243902439
chr12_004746.1,0
chr12_004747.1,0.0277777777777778
chr12_004765.1,0
chr12_004768.1,0
chr12_004774.1,0
chr12_004775.1,0
chr12_004779.1,0.0135135135135135
chr12_004780.1,0
chr12_004781.1,0.00471698113207547
chr12_004785.1,0
chr12_004786.1,0
chr12_004787.1,0
chr12_004792.1,0
chr12_004795.1,0.00684931506849315
chr12_004796.1,0
chr12_004799.1,0
chr12_004800.1,0
chr12_004801.1,0.0333333333333333
chr12_004802.1,0.0980392156862745
chr12_004806.1,0
chr12_004807.1,0
chr12_004808.1,0
chr12_004812.1,0
chr12_004813.1,0
chr12_004816.1,0
chr12_004819.1,0
chr12_004823.1,0
chr12_004827.1,0
chr12_004828.1,0
chr12_004829.1,0
chr12_004831.1,0
chr12_004833.1,0
chr12_004834.1,0
chr12_004835.1,0
chr12_004841.1,0
chr12_004846.1,0
chr12_004852.1,0
chr12_004853.1,0
chr12_004854.1,0
chr12_004855.1,0
chr12_004856.1,0.0545454545454545
chr12_004857.1,0
chr12_004859.1,0
chr12_004860.1,0
chr12_004861.1,0
chr12_004863.1,0
chr12_004864.1,0
chr12_004869.1,0
chr12_004870.1,0
chr12_004871.1,0
chr12_004872.1,0
chr12_004873.1,0
chr12_004874.1,0
chr12_004875.1,0
chr12_004876.1,0.0377358490566038
chr12_004877.1,0
chr12_004879.1,0
chr12_004880.1,0
chr12_004881.1,0
chr12_004883.1,0
chr12_004884.1,0.153846153846154
chr12_004886.1,0
chr12_004887.1,0.0166666666666667
chr12_004888.1,0.0204081632653061
chr12_004893.1,0.0588235294117647
chr12_004895.1,0
chr12_004897.1,0
chr12_004900.1,0.0169491525423729
chr12_004910.1,0
chr12_004911.1,0
chr12_004916.1,0
chr12_004918.1,0
chr12_004925.1,0.0227272727272727
chr12_004926.1,0.0234375
chr12_004927.1,0
chr12_004928.1,0
chr12_004931.1,0
chr12_004932.1,0
chr12_004936.1,0
chr12_004937.1,0
chr12_004938.1,0
chr12_004940.1,0
chr12_004941.1,0
chr12_004944.1,0
chr12_004947.1,0
chr12_004948.1,0
chr12_004949.1,0
chr12_004951.1,0
chr12_004954.1,0.03125
chr12_004955.1,0
chr12_004956.1,0
chr12_004959.1,0
chr12_004966.1,0.0133333333333333
chr12_004969.1,0.0277777777777778
chr12_004971.1,0
chr12_004972.1,0
chr12_004973.1,0
chr12_004974.1,0
chr12_004975.1,0
chr12_004977.1,0
chr12_004979.1,0
chr12_004988.1,0
chr12_004992.1,0
chr12_004996.1,0
chr12_004998.1,0
chr12_004999.1,0
chr12_005001.1,0
chr12_005003.1,0
chr12_005004.1,0
chr12_005006.1,0
chr12_005009.1,0
chr12_005012.1,0
chr12_005013.1,0
chr12_005014.1,0.0136986301369863
chr12_005019.1,0
chr12_005021.1,0.0363636363636364
chr12_005022.1,0
chr12_005023.1,0
chr12_005029.1,0
chr12_005031.1,0
chr12_005034.1,0.00961538461538462
chr12_005038.1,0
chr12_005045.1,0
chr12_005070.1,0
chr12_005071.1,0
chr12_005076.1,0
chr12_005078.1,0
chr12_005083.1,0.0285714285714286
chr12_005086.1,0
chr12_005088.1,0
chr12_005092.1,0
chr12_005095.1,0
chr2_000340.1,0
chr3_000611.1,0
chr3_001743.1,0
chr3_003246.1,0
chr3_003690.1,0
chr3_003756.1,0
chr4_000823.1,0
chr4_002281.1,0
chr4_002551.1,0
chr5_001278.1,0
chr5_001409.1,0
chr6_001239.1,0
chr6_001728.1,0
chr7_000717.1,0
chr8_000959.1,0
chr8_002565.1,0
chr8_003145.1,0
chr9_000147.1,0
chr9_000378.1,0
chr9_002990.1,0
