fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
g21287.t1	g21287.t1_Z	0		846	g21287.t1_W	0		846	846	0.0295
g213.t1	g213.t1_Z	0		1119	g213.t1_W	0		1119	1119	0.0094
g214.t1	g214.t1_Z	0		1860	g214.t1_W	0		1860	1860	0.0131
g215.t1	g215.t1_Z	0		1110	g215.t1_W	0		1110	1110	0.0250
g216.t1	g216.t1_Z	0		483	g216.t1_W	0		483	483	0.0086
g21794.t1	g21794.t1_Z	0		2469	g21794.t1_W	0		2469	2469	0.0086
g220.t1	g220.t1_Z	0		873	g220.t1_W	0		873	873	0.0207
g221.t1	g221.t1_Z	0		561	g221.t1_W	0		561	561	0.0063
g222.t1	g222.t1_Z	0		1122	g222.t1_W	0		1122	1122	0.0075
g225.t1	g225.t1_Z	0		2358	g225.t1_W	0		2358	2358	0.0094
g226.t2	g226.t2_Z	0		750	g226.t2_W	0		750	750	0.0052
g227.t1	g227.t1_Z	0		960	g227.t1_W	0		960	960	0.0076
g229.t1	g229.t1_Z	0		1422	g229.t1_W	0		1422	1422	0.0061
g23180.t1	g23180.t1_Z	0		2028	g23180.t1_W	0		2028	2028	0.0114
g23181.t1	g23181.t1_Z	0		2730	g23181.t1_W	0		2730	2730	0.0160
g231.t1	g231.t1_Z	0		1647	g231.t1_W	0		1647	1647	0.0028
g240.t1	g240.t1_Z	0		345	g240.t1_W	0		345	345	0.0099
g241.t1	g241.t1_Z	0		345	g241.t1_W	0		345	345	0
g243.t1	g243.t1_Z	0		3891	g243.t1_W	0		3891	3891	0.0142
g245.t1	g245.t1_Z	0		1281	g245.t1_W	0		1281	1281	0.0170
g246.t1	g246.t1_Z	0		624	g246.t1_W	0		624	624	0.0077
g248.t1	g248.t1_Z	0		462	g248.t1_W	0		462	462	0.0258
g260.t1	g260.t1_Z	0		585	g260.t1_W	0		585	585	0.0069
g265.t1	g265.t1_Z	0		1029	g265.t1_W	0		1029	1029	0.0039
g268.t1	g268.t1_Z	0		1461	g268.t1_W	0		1461	1461	0.0150
g272.t1	g272.t1_Z	0		417	g272.t1_W	0		417	417	0.0087
g273.t1	g273.t1_Z	0		1287	g273.t1_W	0		1287	1287	0.0080
g277.t1	g277.t1_Z	0		1227	g277.t1_W	0		1227	1227	0.0078
g280.t1	g280.t1_Z	0		1602	g280.t1_W	0		1602	1602	0.0322
g287.t2	g287.t2_Z	0		25689	g287.t2_W	0		25689	25689	0.0044
g288.t2	g288.t2_Z	0		510	g288.t2_W	0		510	510	0
g293.t1	g293.t1_Z	0		1128	g293.t1_W	0		1128	1128	0
g295.t1	g295.t1_Z	0		1404	g295.t1_W	0		1404	1404	0.0068
g303.t1	g303.t1_Z	0		2613	g303.t1_W	0		2613	2613	0.0016
g304.t1	g304.t1_Z	0		2856	g304.t1_W	0		2856	2856	0
g305.t1	g305.t1_Z	0		2532	g305.t1_W	0		2532	2532	0.0046
g306.t1	g306.t1_Z	0		2055	g306.t1_W	0		2055	2055	0
g307.t1	g307.t1_Z	0		930	g307.t1_W	0		930	930	0.0129
g309.t1	g309.t1_Z	0		309	g309.t1_W	0		309	309	0.0139
g312.t1	g312.t1_Z	0		1167	g312.t1_W	0		1167	1167	0.0132
g314.t1	g314.t1_Z	0		1920	g314.t1_W	0		1920	1920	0.0021
g328.t1	g328.t1_Z	0		597	g328.t1_W	0		597	597	0
g330.t1	g330.t1_Z	0		405	g330.t1_W	0		405	405	0.0141
g331.t1	g331.t1_Z	0		537	g331.t1_W	0		537	537	0
g335.t1	g335.t1_Z	0		459	g335.t1_W	0		459	459	0.0122
g337.t1	g337.t1_Z	0		390	g337.t1_W	0		390	390	0.0115
g341.t2	g341.t2_Z	0		900	g341.t2_W	0		900	900	0.0042
g348.t1	g348.t1_Z	0		462	g348.t1_W	0		462	462	0.0111
g349.t1	g349.t1_Z	0		1725	g349.t1_W	0		1725	1725	0.0025
g351.t1	g351.t1_Z	0		1086	g351.t1_W	0		1086	1086	0.0035
g358.t1	g358.t1_Z	0		789	g358.t1_W	0		789	789	0.0113
g368.t1	g368.t1_Z	0		690	g368.t1_W	0		690	690	0.0066
g370.t1	g370.t1_Z	0		1008	g370.t1_W	0		1008	1008	0.0037
g384.t1	g384.t1_Z	0		1587	g384.t1_W	0		1587	1587	0.0029
g387.t1	g387.t1_Z	0		1392	g387.t1_W	0		1392	1392	0.0029
g392.t1	g392.t1_Z	0		1626	g392.t1_W	0		1626	1626	0
g4031.t1	g4031.t1_Z	0		306	g4031.t1_W	0		306	306	0.0325
g403.t1	g403.t1_Z	0		837	g403.t1_W	0		837	837	0.0043
g406.t1	g406.t1_Z	0		2601	g406.t1_W	0		2601	2601	0.0057
g409.t1	g409.t1_Z	0		999	g409.t1_W	0		999	999	0.0039
g4106.t1	g4106.t1_Z	0		312	g4106.t1_W	0		312	312	0.0299
g411.t1	g411.t1_Z	0		1401	g411.t1_W	0		1401	1401	0
g415.t1	g415.t1_Z	0		567	g415.t1_W	0		567	567	0.0071
g416.t1	g416.t1_Z	0		1218	g416.t1_W	0		1218	1218	0
g418.t1	g418.t1_Z	0		981	g418.t1_W	0		981	981	0
g420.t1	g420.t1_Z	0		2577	g420.t1_W	0		2577	2577	0.0019
g424.t1	g424.t1_Z	0		654	g424.t1_W	0		654	654	0.0054
g425.t1	g425.t1_Z	0		1236	g425.t1_W	0		1236	1236	0.0081
g428.t2	g428.t2_Z	0		2796	g428.t2_W	0		2796	2796	0.0076
g431.t1	g431.t1_Z	0		1077	g431.t1_W	0		1077	1077	0.0041
g434.t1	g434.t1_Z	0		483	g434.t1_W	0		483	483	0.0179
g436.t1	g436.t1_Z	0		1518	g436.t1_W	0		1518	1518	0.0027
g438.t1	g438.t1_Z	0		1284	g438.t1_W	0		1284	1284	0
g441.t1	g441.t1_Z	0		4221	g441.t1_W	0		4221	4221	0.0095
g454.t1	g454.t1_Z	0		1389	g454.t1_W	0		1389	1389	0.0234
g458.t1	g458.t1_Z	0		1233	g458.t1_W	0		1233	1233	0
g462.t1	g462.t1_Z	0		2976	g462.t1_W	0		2976	2976	0.0097
g464.t1	g464.t1_Z	0		1434	g464.t1_W	0		1434	1434	0.0139
g465.t1	g465.t1_Z	0		687	g465.t1_W	0		687	687	0.0057
g470.t1	g470.t1_Z	0		462	g470.t1_W	0		462	462	0.0254
g471.t1	g471.t1_Z	0		1176	g471.t1_W	0		1176	1176	0.0066
g472.t1	g472.t1_Z	0		540	g472.t1_W	0		540	540	0.0067
g474.t1	g474.t1_Z	0		1374	g474.t1_W	0		1374	1374	0.0098
g475.t1	g475.t1_Z	0		2394	g475.t1_W	0		2394	2394	0.0084
g479.t1	g479.t1_Z	0		1062	g479.t1_W	0		1062	1062	0.0122
g480.t1	g480.t1_Z	0		1311	g480.t1_W	0		1311	1311	0
g4831.t1	g4831.t1_Z	0		774	g4831.t1_W	0		774	774	0.0073
g4856.t2	g4856.t2_Z	0		1440	g4856.t2_W	0		1440	1440	0.0215
g494.t1	g494.t1_Z	0		750	g494.t1_W	0		750	750	0
g495.t1	g495.t1_Z	0		693	g495.t1_W	0		693	693	0.0081
g501.t1	g501.t1_Z	0		2169	g501.t1_W	0		2169	2169	0.0044
g507.t1	g507.t1_Z	0		1305	g507.t1_W	0		1305	1305	0.0132
g508.t1	g508.t1_Z	0		6957	g508.t1_W	0		6957	6957	0.0100
g509.t1	g509.t1_Z	0		4032	g509.t1_W	0		4032	4032	0.0111
g510.t1	g510.t1_Z	0		306	g510.t1_W	0		306	306	0
g511.t1	g511.t1_Z	0		1119	g511.t1_W	0		1119	1119	0.0111
g513.t1	g513.t1_Z	0		492	g513.t1_W	0		492	492	0
g514.t1	g514.t1_Z	0		1026	g514.t1_W	0		1026	1026	0
g515.t1	g515.t1_Z	0		1371	g515.t1_W	0		1371	1371	0
g517.t1	g517.t1_Z	0		1185	g517.t1_W	0		1185	1185	0
g518.t1	g518.t1_Z	0		942	g518.t1_W	0		942	942	0.0048
g523.t1	g523.t1_Z	0		1017	g523.t1_W	0		1017	1017	0.0039
g525.t1	g525.t1_Z	0		1023	g525.t1_W	0		1023	1023	0
g528.t1	g528.t1_Z	0		1830	g528.t1_W	0		1830	1830	0.0024
g541.t1	g541.t1_Z	0		1872	g541.t1_W	0		1872	1872	0.0021
g542.t1	g542.t1_Z	0		1482	g542.t1_W	0		1482	1482	0.0140
g543.t1	g543.t1_Z	0		573	g543.t1_W	0		573	573	0
g546.t1	g546.t1_Z	0		630	g546.t1_W	0		630	630	0.0472
g551.t1	g551.t1_Z	0		501	g551.t1_W	0		501	501	0.0415
g552.t1	g552.t1_Z	0		936	g552.t1_W	0		936	936	0.0252
g559.t1	g559.t1_Z	0		1134	g559.t1_W	0		1134	1134	0
g567.t1	g567.t1_Z	0		3000	g567.t1_W	0		3000	3000	0.0087
g568.t1	g568.t1_Z	0		1026	g568.t1_W	0		1026	1026	0.0104
g570.t1	g570.t1_Z	0		279	g570.t1_W	0		279	279	0
g571.t1	g571.t1_Z	0		1239	g571.t1_W	0		1239	1239	0.0039
g573.t1	g573.t1_Z	0		486	g573.t1_W	0		486	486	0.0081
g574.t1	g574.t1_Z	0		1332	g574.t1_W	0		1332	1332	0.0026
g578.t1	g578.t1_Z	0		2070	g578.t1_W	0		2070	2070	0
g582.t1	g582.t1_Z	0		1851	g582.t1_W	0		1851	1851	0.0069
g583.t1	g583.t1_Z	0		1194	g583.t1_W	0		1194	1194	0
g588.t2	g588.t2_Z	0		4941	g588.t2_W	0		4941	4941	0.0045
g594.t1	g594.t1_Z	0		3039	g594.t1_W	0		3039	3039	0.0013
g600.t1	g600.t1_Z	0		1653	g600.t1_W	0		1653	1653	0.0028
g602.t1	g602.t1_Z	0		795	g602.t1_W	0		795	795	0.0054
g603.t1	g603.t1_Z	0		1542	g603.t1_W	0		1542	1542	0.0100
g604.t1	g604.t1_Z	0		480	g604.t1_W	0		480	480	0
g605.t2	g605.t2_Z	0		1098	g605.t2_W	0		1098	1098	0.0066
g606.t1	g606.t1_Z	0		1062	g606.t1_W	0		1062	1062	0.0199
g607.t1	g607.t1_Z	0		1407	g607.t1_W	0		1407	1407	0.0027
g608.t1	g608.t1_Z	0		3966	g608.t1_W	0		3966	3966	0.0069
g615.t1	g615.t1_Z	0		2427	g615.t1_W	0		2427	2427	0.0031
g616.t1	g616.t1_Z	0		1116	g616.t1_W	0		1116	1116	0.0079
g617.t1	g617.t1_Z	0		498	g617.t1_W	0		498	498	0
g623.t1	g623.t1_Z	0		1032	g623.t1_W	0		1032	1032	0.0067
g625.t1	g625.t1_Z	0		1371	g625.t1_W	0		1371	1371	0.0073
g627.t1	g627.t1_Z	0		1851	g627.t1_W	0		1851	1851	0
g629.t1	g629.t1_Z	0		975	g629.t1_W	0		975	975	0
g631.t1	g631.t1_Z	0		582	g631.t1_W	0		582	582	0.0192
g632.t1	g632.t1_Z	0		648	g632.t1_W	0		648	648	0.0074
g641.t1	g641.t1_Z	0		372	g641.t1_W	0		372	372	0
g642.t1	g642.t1_Z	0		411	g642.t1_W	0		411	411	0
g643.t1	g643.t1_Z	0		954	g643.t1_W	0		954	954	0.0094
g649.t1	g649.t1_Z	0		5289	g649.t1_W	0		5289	5289	0.0026
g650.t1	g650.t1_Z	0		1050	g650.t1_W	0		1050	1050	0
g652.t1	g652.t1_Z	0		2424	g652.t1_W	0		2424	2424	0.0032
g653.t1	g653.t1_Z	0		714	g653.t1_W	0		714	714	0.0283
g658.t1	g658.t1_Z	0		1419	g658.t1_W	0		1419	1419	0.0033
g662.t1	g662.t1_Z	0		1464	g662.t1_W	0		1464	1464	0.0067
g663.t1	g663.t1_Z	0		624	g663.t1_W	0		624	624	0.0060
g664.t1	g664.t1_Z	0		900	g664.t1_W	0		900	900	0.0124
g665.t1	g665.t1_Z	0		1542	g665.t1_W	0		1542	1542	0.0124
g668.t2	g668.t2_Z	0		1662	g668.t2_W	0		1662	1662	0.0085
g669.t1	g669.t1_Z	0		2208	g669.t1_W	0		2208	2208	0.0077
g670.t1	g670.t1_Z	0		843	g670.t1_W	0		843	843	0
g671.t2	g671.t2_Z	0		606	g671.t2_W	0		606	606	0
g675.t1	g675.t1_Z	0		981	g675.t1_W	0		981	981	0.0130
g676.t1	g676.t1_Z	0		327	g676.t1_W	0		327	327	0
g678.t1	g678.t1_Z	0		453	g678.t1_W	0		453	453	0.0234
g679.t1	g679.t1_Z	0		2454	g679.t1_W	0		2454	2454	0.0017
g684.t1	g684.t1_Z	0		3135	g684.t1_W	0		3135	3135	0.0126
g685.t1	g685.t1_Z	0		2118	g685.t1_W	0		2118	2118	0.0134
g686.t2	g686.t2_Z	0		891	g686.t2_W	0		891	891	0
g687.t1	g687.t1_Z	0		1386	g687.t1_W	0		1386	1386	0.0041
g696.t2	g696.t2_Z	0		3144	g696.t2_W	0		3144	3144	0.0059
g697.t1	g697.t1_Z	0		1104	g697.t1_W	0		1104	1104	0.0108
g698.t1	g698.t1_Z	0		906	g698.t1_W	0		906	906	0.0043
g699.t1	g699.t1_Z	0		1170	g699.t1_W	0		1170	1170	0.0102
g700.t1	g700.t1_Z	0		939	g700.t1_W	0		939	939	0.0405
g703.t1	g703.t1_Z	0		1020	g703.t1_W	0		1020	1020	0.0853
g704.t1	g704.t1_Z	0		366	g704.t1_W	0		366	366	0.0117
g705.t1	g705.t1_Z	0		567	g705.t1_W	0		567	567	0.0074
g706.t1	g706.t1_Z	0		585	g706.t1_W	0		585	585	0.0087
g708.t1	g708.t1_Z	0		882	g708.t1_W	0		882	882	0.0152
g709.t1	g709.t1_Z	0		1245	g709.t1_W	0		1245	1245	0.0059
g712.t1	g712.t1_Z	0		1089	g712.t1_W	0		1089	1089	0.0040
g715.t1	g715.t1_Z	0		1143	g715.t1_W	0		1143	1143	0.0035
g716.t1	g716.t1_Z	0		945	g716.t1_W	0		945	945	0.0046
g717.t1	g717.t1_Z	0		1863	g717.t1_W	0		1863	1863	0.0085
g718.t2	g718.t2_Z	0		1011	g718.t2_W	0		1011	1011	0
g7241.t1	g7241.t1_Z	0		366	g7241.t1_W	0		366	366	0
g725.t1	g725.t1_Z	0		675	g725.t1_W	0		675	675	0
g726.t1	g726.t1_Z	0		681	g726.t1_W	0		681	681	0
g727.t1	g727.t1_Z	0		2151	g727.t1_W	0		2151	2151	0
g729.t1	g729.t1_Z	0		2046	g729.t1_W	0		2046	2046	0
g730.t1	g730.t1_Z	0		1260	g730.t1_W	0		1260	1260	0.0060
g731.t1	g731.t1_Z	0		1200	g731.t1_W	0		1200	1200	0
g745.t1	g745.t1_Z	0		2454	g745.t1_W	0		2454	2454	0.0040
